genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1,Lil Xan,TreeSap,3EH2f7ef1YG6SVARMcmhrF,61,0.00815,0.768,171755,0.476,4.21E-06,F,0.226,-5.841,Minor,0.0298,112.048,4-Apr,0.404
1,Khea,"Loca (feat. Duki, Cazzu)",0vnrhysrKKRdNYFKLAGzRc,69,0.342,0.834,246383,0.753,0,G#,0.108,-3.011,Major,0.0486,113.058,4-Apr,0.462
1,Migos,Too Much Jewelry,4loAa1lBkE83qJXU1ddmCV,58,0.215,0.69,245664,0.331,1.95E-06,C#,0.128,-9.221,Minor,0.131,74.964,4-Apr,0.215
1,TK Kravitz,Mine (feat. Kevin Gates),6B4jeM3B33v2dE709U4dS2,60,0.00409,0.73,198433,0.554,0.000149,C,0.149,-8.006,Major,0.057,99.011,4-Apr,0.555
1,G-Eazy,Opportunity Cost,5au6pkuPDyYtNXA8a1tkbv,57,0.437,0.613,234053,0.417,0,C,0.469,-11.122,Major,0.698,137.267,4-Apr,0.285
1,Lil Wayne,Fireman - Main,0aq7ohTG6VDYQvsnAYtA5e,55,0.0109,0.682,263547,0.723,0,C#,0.406,-4.628,Major,0.211,80.634,4-Apr,0.365
1,Cam’ron,Killa Cam,1y4wfSe5L3afercd7sYE1K,54,0.0104,0.67,251453,0.788,0,B,0.492,-7.426,Major,0.274,80.032,4-Apr,0.522
1,Future,Honest,5ik5nMy8vdS2rXe7SAGt2K,55,0.0326,0.719,200493,0.477,0,F#,0.218,-6.439,Minor,0.178,140.141,4-Apr,0.297
1,Meek Mill,Glow Up,2N3LQk27fglVbVqQ8zA6lQ,55,0.0823,0.72,210347,0.783,0,C#,0.121,-4.097,Major,0.129,76.085,4-Apr,0.604
1,Usher,Peace Sign,3DlGY66fukwF71OYNLylxc,61,0.141,0.796,178040,0.535,0,G#,0.192,-7.783,Major,0.0453,119.936,4-Apr,0.349
1,Mike Stud,Honolulu,3UUvCXFE3tMBAiCLmakVOX,58,0.244,0.713,180950,0.523,8.73E-05,F#,0.0555,-7.059,Minor,0.302,91.257,4-Apr,0.909
1,Ghostemane,Bonesaw,6I90hMc9paVMjNPxMOXoot,60,0.0555,0.694,112336,0.625,0.0029,E,0.547,-9.07,Major,0.482,139.698,4-Apr,0.454
1,REASON,Drive Slow / Taste Like Heaven,6OfmKH5hmroXDZ4Td7s2tu,54,0.146,0.576,281656,0.697,0,D,0.113,-7.921,Major,0.393,79.606,4-Apr,0.573
1,NAV,I Don't Care,6HbGKJJqQ67K2TwzOndeTj,56,0.392,0.826,266467,0.426,1.67E-06,G#,0.172,-9.426,Major,0.238,121.093,4-Apr,0.316
1,Queen Latifah,U.N.I.T.Y.,3mmbJnh1L94Zl8QZcUTq39,56,0.00473,0.672,251907,0.758,1.20E-06,E,0.326,-4.18,Minor,0.359,94.312,4-Apr,0.493
1,Wiz Khalifa,Rooftops (feat. Curren$y),5zkgL12I3jPd6iOgPotFRB,56,0.261,0.685,260080,0.632,0,A,0.116,-7.76,Minor,0.278,87.02,4-Apr,0.251
1,Mustard,Whole Lotta Lovin',01gNiOqg8u7vT90uVgOVmz,58,0.154,0.438,299160,0.399,8.45E-06,E,0.0646,-8.752,Minor,0.0623,160.159,4-May,0.405
1,Moneybagg Yo,Midnight Patek,4U1A4Bcaw9W3HsOZ4RDo6w,53,0.0264,0.888,187207,0.658,0,F#,0.145,-6.037,Minor,0.278,145.033,4-Apr,0.626
1,Kid Cudi,Sky Might Fall,6gyaXDZS45uIpyETSTibQ9,52,0.281,0.562,220907,0.718,0.163,A#,0.409,-7.441,Minor,0.117,194.27,4-Apr,0.349
1,Diddy,All About the Benjamins,0gEF7HzO1mYr9Hp4pdKalV,55,0.0852,0.825,277867,0.725,4.27E-06,F#,0.251,-4.145,Major,0.204,89.872,4-Apr,0.704
1,Nicky Jam,Por el Momento (feat. Plan B),1GZZELGFwWsi2oLE1v1eyQ,64,0.475,0.735,218307,0.811,0,D,0.0595,-4.635,Minor,0.0682,169.924,4-Apr,0.601
1,Kota the Friend,Her,2DvYDD4yQTOHjrzocDq9x4,57,0.692,0.764,266000,0.463,0,G,0.112,-11.184,Minor,0.273,119.851,4-Apr,0.606
1,Huncho Jack,Best Man,2hIFuoXhzcZGvmdtSE35lc,57,0.00274,0.741,266879,0.673,5.85E-05,G#,0.315,-4.654,Major,0.062,107.084,4-Apr,0.163
1,Black Rob,Whoa!,71u5SjnkSQgzIt1UzHchbi,53,0.0579,0.736,238840,0.705,0,G,0.321,-6.231,Major,0.24,86.404,4-Apr,0.557
1,Childish Gambino,Baby Boy,2qbw3lSGERDdUawZ736wmN,56,0.131,0.535,382093,0.393,0.507,D,0.0658,-7.72,Minor,0.036,199.959,4-Mar,0.715
1,Eminem,Need Me (feat. Pink),6B2ERbVUDfIiUNXCWhjzFG,59,0.00525,0.695,265467,0.661,0,A#,0.286,-7.2,Major,0.0645,104.979,4-Mar,0.513
1,Juicy J,Show Out,5ML9t3cfvJuDTeOLcOH2Bl,54,0.144,0.839,269160,0.665,0,C#,0.132,-5.72,Major,0.232,130.046,4-Apr,0.583
1,Ciara,Promise,1pLdjo3lOBbMaoR4ZpybFH,57,0.409,0.697,267413,0.629,3.80E-06,A,0.0819,-5.757,Major,0.0425,123.279,4-Apr,0.439
1,Night Lovell,BUMBLE BEE,1jWJcuTUgO99gntArSPmrB,58,0.698,0.84,154947,0.4,0.00143,F,0.116,-11.807,Minor,0.0516,124.009,4-Apr,0.381
1,Gorillaz,Strobelite (feat. Peven Everett),6XGddj522FQRHXEhBtjiJu,60,0.0409,0.64,272667,0.864,1.55E-06,E,0.136,-4.909,Minor,0.0869,105.107,4-Apr,0.497
1,Rick Ross,Green Gucci Suit,5UoyJTgMKccFYaqVArGSRz,57,0.0404,0.774,267532,0.837,0,F#,0.304,-2.066,Minor,0.213,97.043,4-Apr,0.457
1,Gucci Mane,Bling Blaww Burr (feat. Young Dolph),6D9pI41zawnPtidvPo9ViI,53,0.0474,0.867,205027,0.51,0,C#,0.437,-6.163,Major,0.161,118.02,4-Apr,0.128
1,Unknown Mortal Orchestra,Necessary Evil,4dhARBZ8YLvm8oRDnCIeXr,60,0.045,0.828,317800,0.724,0.0618,A,0.132,-7.217,Major,0.113,96.2,4-Apr,0.694
1,OutKast,Prototype,1QJb6LWvPXZpTMiqqODqkH,54,0.347,0.645,326240,0.377,0.000328,A,0.111,-7.424,Major,0.0409,75.995,4-Apr,0.193
1,KILLY,Fireflies (Outro),73jGEWVGc5OPZ4e1SEIXT3,58,0.279,0.627,141745,0.41,0,C,0.107,-8.156,Major,0.0349,148.991,4-Apr,0.0763
1,Sisqo,Incomplete,3w8Mw9GHYepoTWOSdiyosj,62,0.282,0.75,274227,0.446,0,C#,0.119,-8.059,Minor,0.0759,119.489,4-Apr,0.291
1,Atmosphere,Puppets,0MCd7vudgHakNFvV9fNzb0,51,0.299,0.733,221787,0.444,2.61E-06,E,0.104,-7.17,Major,0.115,89.106,4-Apr,0.372
1,Big Sean,Research,0nfkzX4y8O7Jxotd7bCu2C,54,0.239,0.758,230280,0.756,0,G#,0.258,-4.592,Major,0.26,143.04,4-Apr,0.755
1,Public Enemy,Fight The Power,1yo16b3u0lptm6Cs7lx4AD,56,0.00484,0.797,282640,0.582,2.04E-06,D,0.517,-12.97,Major,0.255,105.974,4-Apr,0.415
1,Ciara,I Bet,6xSsJNkReuJzerqcIlBzBi,59,0.0808,0.739,287851,0.616,0,G#,0.0759,-7.246,Major,0.0621,129.016,4-Apr,0.341
1,Future,Kno The Meaning,2depzNvnAgMFKYnm3moXIc,55,0.207,0.875,225213,0.381,4.87E-06,F,0.104,-7.176,Minor,0.379,100.014,4-Apr,0.318
1,Unknown Mortal Orchestra,Multi-Love,0PEXp5yk0sx9dJ8JzwvjJb,64,0.571,0.784,250800,0.506,0,D#,0.139,-5.243,Minor,0.0403,120.141,4-Apr,0.545
1,"Tyler, The Creator",THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q),629TRAVD61y1ZVNl9EOfEE,55,0.000954,0.63,191869,0.842,0,C#,0.362,-5.636,Minor,0.316,84.942,4-Apr,0.634
1,Cam Meekins,Better Days,5SOt2NdHbsUz3PyTG4sV1s,55,0.104,0.808,227747,0.562,0,C,0.129,-6.311,Major,0.184,90.026,4-Apr,0.601
1,Cartel De Santa,La Pelotona,0HUGDASmCfQ6SAN4WBr8wT,66,0.016,0.689,221600,0.74,0.0485,C,0.175,-7.876,Major,0.041,168.071,4-Apr,0.618
1,Big Sean,Reason (& Metro Boomin),4GvhvCrqxhpyMBUzwdDC0T,54,0.0287,0.677,198720,0.623,8.88E-05,D,0.147,-7.544,Major,0.193,157.011,4-Apr,0.512
1,B.o.B,Ray Bands,2g6zbVqZvnc1dk6cYUhr5g,52,0.0159,0.738,228280,0.818,1.91E-05,C#,0.235,-4.973,Major,0.0392,150.032,4-Apr,0.489
1,Eminem,"Rabbit Run - From ""8 Mile"" Soundtrack",30KKYkJ0lonfKI2eaLACnZ,52,0.00202,0.566,190067,0.852,0,G#,0.15,-3.615,Major,0.316,95.375,4-Apr,0.357
1,2 Chainz,Realize,64wR8Jdm7ikY3IbJOt5F9Z,54,0.365,0.771,231987,0.553,1.83E-06,E,0.0944,-6.738,Minor,0.184,119.944,4-Apr,0.108
1,Ivy Queen,Quiero Bailar,4HNlRF6Nux7jU68kTpX7CP,53,0.283,0.815,183053,0.826,0,F,0.256,-5.217,Major,0.155,95.031,4-Apr,0.737
1,Bliss n Eso,Tear The Roof Off (feat. Watsky),1HRfk33rb6Td8NqQsZ2wC8,59,0.161,0.736,206244,0.89,0,C#,0.166,-5.07,Minor,0.249,142.101,4-Apr,0.679
1,Lil Tracy,This Year,1tLw4K7LFW5TjlRAbICVTj,57,0.0718,0.723,120000,0.53,0,C,0.126,-9.754,Minor,0.292,160.008,4-Apr,0.237
1,G Herbo,Kill Shit (feat. Lil Bibby) [Bonus Track],6FWA2CTpr0wtgjK6r2qDgc,57,0.109,0.789,179445,0.623,0,G#,0.0706,-8.709,Major,0.237,141.041,4-Apr,0.557
1,Vic Mensa,Reverse (feat. G-Eazy),5Vvu6MkyvNVdbsD5oV49Aw,55,0.031,0.836,211893,0.703,0,C,0.124,-4.731,Major,0.106,144.959,4-Apr,0.211
1,De La Ghetto,La Formula (feat. Chris Jeday),55NwAn7bAl1edTEg1azLOW,56,0.15,0.691,232973,0.813,5.04E-05,D,0.242,-3.208,Minor,0.0721,172.047,4-Apr,0.758
1,Onra,Bye Bye,0cHlaNthAtYBRDXxQaiFlb,58,0.109,0.578,138433,0.622,0.764,A#,0.0964,-6.646,Minor,0.137,145.71,4-Apr,0.415
1,Rick Ross,Dead Presidents,3LRoXCTQ7VvvVtzpceHt4y,55,0.00589,0.662,267720,0.808,0,A,0.613,-3.06,Major,0.122,76.493,4-Apr,0.472
1,Preme,Frostbite (Remix) (feat. Offset & Rich The Kid),2ZLSnT49tvHVEhrhsrw483,59,0.204,0.958,253867,0.705,2.02E-05,C#,0.115,-4.916,Major,0.167,124.997,4-Apr,0.516
1,Lil Pump,Lil Pump,5390Dk3Wx3GZckgdEKSWyR,59,0.022,0.765,132768,0.445,0,C#,0.364,-11.257,Major,0.258,121.38,4-Apr,0.392
1,Lyfe Jennings,Must Be Nice,2mp3sLUNQaJ025Lx5f4AAJ,55,0.657,0.446,233440,0.401,0,C#,0.127,-11.232,Major,0.382,82.942,4-Apr,0.647
1,Eminem,Rhyme Or Reason,45JxylFwaThjLsRBuzcfoL,58,0.129,0.845,301721,0.835,0,E,0.0552,-3.814,Minor,0.241,116.927,4-Apr,0.6
1,Drake,Light Up,0PWQqF5PvqRq0OPLSH0FKI,52,0.102,0.45,274147,0.92,0,G#,0.137,-5.945,Major,0.519,66.454,4-Mar,0.188
1,Wintertime,All The Time 2,70nCo80jsbSeGtQWiUGajl,54,0.805,0.879,150271,0.268,0.0187,C#,0.102,-12.133,Major,0.333,114.928,4-Apr,0.036
1,OG Maco,U Guessed It,4UUFTQKwwId0n1P9t4ZQhx,55,0.0125,0.843,146064,0.286,1.69E-06,C#,0.0681,-10.575,Major,0.352,120.06,4-Apr,0.265
1,TobyMac,Me Without You,3LEBulRQI5hHe2TUKKswUf,55,0.00247,0.775,214665,0.785,0,G,0.0669,-3.503,Minor,0.0411,130.029,4-Apr,0.963
1,Kid Buu,Misery Needs Company,4pzQ8p0jnnB0HMcwWDWeeP,54,0.0101,0.733,165213,0.58,0,F#,0.111,-6.519,Minor,0.0885,138.055,4-Apr,0.229
1,Young Dolph,Kush on the Yacht,6ESJ3geFCgreZCZeSnaLOS,53,0.0246,0.778,220453,0.653,0,A,0.139,-5.749,Major,0.0703,124.981,4-Apr,0.345
1,Yaga & Mackie,Aparentemente,5RCcvZz5i0rckjbCTSPL1s,65,0.0827,0.86,303543,0.699,0.00197,D#,0.26,-6.415,Minor,0.0974,93.992,4-Apr,0.871
1,Key Glock,Once Upon a Time,6QcJg8DQhJDVqUKSSh5rNJ,55,0.062,0.887,199947,0.586,0,C#,0.0727,-7.309,Major,0.0547,131.135,4-Apr,0.413
1,Caleborate,Caught Up,4jvQ3EvoTkgeXiqTjLlhPv,55,0.823,0.535,214368,0.216,0.00395,A,0.11,-12.932,Major,0.217,171.609,4-Apr,0.246
1,Lil Wayne,MegaMan,00NUqFMIpCsrYPbM9YpVHQ,54,0.0114,0.504,198280,0.856,0,B,0.256,-5.024,Minor,0.286,101.866,4-May,0.335
1,Del The Funky Homosapien,Mistadobalina - Remastered Version,0KQd3QY1Y8zC2rfO4ZBQRC,56,0.0964,0.85,260307,0.797,8.38E-06,A#,0.34,-7.429,Minor,0.136,99.615,4-Apr,0.63
1,People Under The Stairs,Acid Raindrops,4MbV8zrWudQflnbiIzp29t,54,0.448,0.859,264152,0.684,1.15E-05,D,0.202,-6.962,Major,0.28,91.601,4-Apr,0.613
1,Saba,Westside Bound 3,5MUWpxHzlG5M5N2C0T7qs9,55,0.0547,0.792,177246,0.629,0,B,0.265,-7.165,Minor,0.335,149.167,4-Apr,0.588
1,The Notorious B.I.G.,Just Playing (Dreams),61fT12l0R16DiB9dd4zkfy,57,0.515,0.769,163467,0.673,0,F#,0.119,-5.063,Minor,0.385,177.784,4-Apr,0.688
1,Odd Future,Analog 2,0d8ONGx43ZprlHlmLZODpD,53,0.229,0.599,276387,0.673,3.77E-05,C#,0.066,-8.363,Major,0.566,148.044,4-Apr,0.262
1,Childish Gambino,My Shine,146EkdID2XSngct4gG8NQl,54,0.283,0.435,212664,0.872,0,C,0.197,-6.944,Major,0.232,157.593,4-Apr,0.292
1,Future,Might as Well,6bB5iGatJHiqnoxMZDsySr,55,0.119,0.914,207754,0.545,0,C#,0.395,-7.323,Major,0.459,134.057,4-Apr,0.802
1,Migos,Auto Pilot,4Kw3CztmD15X1QGDnnHmLD,58,0.0716,0.924,287992,0.716,0,B,0.201,-5.801,Major,0.165,129.987,4-Apr,0.254
1,Usher,Caught Up,5zdUc1JRCImBYcDWgvFNpE,62,0.027,0.817,224640,0.806,9.00E-06,F#,0.119,-4.606,Major,0.0623,110.086,4-Apr,0.805
1,UnoTheActivist,Cloned Existence,37R4QzUNmA5mat4PKA2tHW,54,0.0232,0.901,215213,0.725,0,A#,0.124,-6.047,Minor,0.33,141.985,4-Apr,0.364
1,Scarlxrd,BERZERK,37naemAQrOuPBAOPt5u6Oy,61,0.014,0.733,159008,0.651,2.44E-05,C#,0.167,-6.892,Major,0.0712,158.036,4-Apr,0.443
1,Joey Bada$$,World Domination,1W4qc7UnAuRmT93W8Ad1t1,54,0.174,0.451,162761,0.943,0.455,C#,0.151,-1.598,Major,0.273,79.394,4-Apr,0.911
1,Joey Bada$$,Waves,3AM2ihc5RFzbC47eCpTg2I,55,0.223,0.733,211631,0.912,0,G#,0.206,-3.239,Minor,0.223,89.947,4-Apr,0.888
1,PARTYNEXTDOOR,Peace Of Mind,46HZ8l9wPo9JNsk7dZLamb,59,0.284,0.782,303030,0.367,0,C#,0.0899,-5.28,Minor,0.0548,99.004,4-Apr,0.425
1,Token,Mom Would Agree,0O6tvorR62M48urcemPxxP,55,0.152,0.704,167595,0.558,0,C,0.285,-6.142,Major,0.375,85.325,4-Apr,0.388
1,Boosie Badazz,No Juice,3W9rVhmcMHBZ9CJysUdQPs,54,0.163,0.721,212320,0.457,0,D,0.0977,-7.1,Major,0.265,127.983,4-Apr,0.231
1,Rob $tone,Chill Bill REMIX,2Vo3sVSCltAaYU1u0f9ASz,57,0.0336,0.828,242653,0.49,2.71E-05,B,0.0867,-9.278,Major,0.0593,107.968,4-Apr,0.279
1,Run The Jewels,Down (feat. Joi),2idO0oVcOGNmjjduOc9ntN,52,0.299,0.593,209667,0.593,0.001,A#,0.308,-8.443,Major,0.193,73.609,4-Apr,0.161
1,Young Thug,Real In My Veins (feat. T-Shyne),6yMU8B5bngQpBBcYaFWqBC,55,0.000185,0.635,250373,0.632,0,F,0.0615,-8.21,Minor,0.275,162.023,4-Apr,0.233
1,G-Eazy,Of All Things,26jrY21NkSefFPxpndtu4z,57,0.213,0.74,213560,0.483,0,A,0.197,-10.664,Major,0.331,96.976,4-Apr,0.589
1,Hopsin,The Purge,1ige00SoW8ezSQztVHPYil,55,0.221,0.728,203694,0.863,0,G,0.129,-7.577,Major,0.296,148.026,4-Apr,0.581
1,Young Nudy,Hell Shell,5fO4ybFbomoSWPB3n2d6pe,54,0.000909,0.853,162527,0.514,0.0222,C,0.185,-5.445,Minor,0.246,129.963,4-Apr,0.679
1,Flatbush Zombies,A Spike Lee Joint (feat. Anthony Flammia),5I4ipBNoOOXF20YY0pOjCx,54,0.139,0.785,255213,0.511,0.000214,F#,0.657,-12.335,Major,0.211,105.639,4-Apr,0.484
1,Young Dolph,Drippy,3xNLFPiiJGmwkjQAS7tVqu,53,0.000846,0.739,204957,0.546,9.03E-06,D,0.203,-7.465,Major,0.0658,132.031,4-Apr,0.14
1,Mike Stud,Things I Like,70MDx0KJl9pmilnUGPkj8k,58,0.624,0.768,226638,0.403,0.0293,F#,0.138,-10.803,Minor,0.206,119.945,4-Apr,0.395
1,Oliver Francis,3 Deep,5dD4Y4KoR2M3rye0dikr70,57,0.0469,0.522,173431,0.542,0,A,0.416,-9.57,Minor,0.185,155.06,4-Apr,0.149
1,Lil Pump,Smoke My Dope (feat. Smokepurpp),6ox6GMJt3WP2QghksDa6UO,60,0.0263,0.917,135698,0.76,0,C#,0.0976,-3.29,Major,0.38,136.014,4-Apr,0.813
1,Young Thug,Tsunami,0GOOWPWqR2N7h3NkDi7oez,55,0.00145,0.826,187933,0.457,0,C#,0.14,-10.324,Major,0.371,156.001,4-Apr,0.53
1,B.o.B,Is It War,7AQF5N3b0KpqcyvvtahQPW,57,0.136,0.622,120253,0.679,0,C#,0.176,-6.216,Major,0.108,170.017,4-Apr,0.265
1,Shop Boyz,Party Like A Rock Star,5kGCh49aqeRMkEOhQ9mcrW,53,0.00556,0.617,253000,0.689,0,G,0.451,-4.988,Major,0.0412,145.053,4-Apr,0.642
1,J Dilla,Yesterday,0Vg1lQpk2IHk2JU8UfAa5d,57,0.701,0.599,71427,0.396,0.82,F,0.11,-8.519,Minor,0.138,104.068,4-Mar,0.691
1,T-Pain,She Needed Me,7AyHFcyARLaghvnRlf9cL5,56,0.0761,0.4,260258,0.709,0,C#,0.0892,-4.356,Major,0.0521,108.933,4-Mar,0.286
1,Childish Gambino,Be Alone,5lFbGMt9ZYPvnWvWeimvkW,54,0.405,0.378,280687,0.545,0,D,0.0922,-12.575,Minor,0.112,155.166,4-Apr,0.329
1,A$AP Mob,Coziest,3aovO5W4cvJxV6MEUOYtnM,54,0.169,0.884,166440,0.709,0,D#,0.136,-6.258,Major,0.418,75.027,4-Apr,0.495
1,Shoreline Mafia,Intro,7vf7RssgxjORkZd8iJvRDY,54,0.108,0.887,87273,0.372,3.69E-05,C#,0.137,-10.552,Major,0.488,82.518,4-Apr,0.487
1,Machine Gun Kelly,GET THE BROOM,6KlVxwMX2pepWM9RkIYQvu,55,0.0978,0.905,152613,0.512,0.000275,D,0.104,-8.949,Major,0.269,129.058,4-Apr,0.21
1,Denzel Curry,Zenith,67T0J1IDGgRwNMp3vWYaVb,55,0.0871,0.594,242890,0.705,0,D#,0.154,-5.276,Minor,0.0966,91.715,4-Apr,0.21
1,Machine Gun Kelly,Merry Go Round,7k9rcsOLrZBzxIL4cyAipZ,55,0.106,0.608,245600,0.927,0,F,0.389,-4.103,Major,0.255,160.134,4-Apr,0.701
1,Run–D.M.C.,Walk This Way,4lRdpZYTwaPpuKpquO6bo3,57,0.00841,0.767,310960,0.651,3.86E-05,F#,0.0609,-10.186,Minor,0.0501,105.592,4-Apr,0.946
1,Meek Mill,Traumatized,3MhauDni0SoCRSfv3eSrts,55,0.164,0.452,250467,0.68,0,C#,0.0796,-5.99,Minor,0.349,75.684,4-Jan,0.316
1,Future,Feds Did a Sweep,65FWIwYbpF4cSXLXykHUsV,55,0.437,0.799,270466,0.468,1.70E-06,A#,0.0778,-10.077,Minor,0.267,117.994,4-Apr,0.344
1,NSG,Options,2cytBOLpwFRX7J9URCrFIe,81,0.387,0.836,240082,0.621,9.16E-05,C#,0.104,-4.685,Minor,0.0892,101.995,4-Apr,0.762
1,The Game,"Oh I (feat. Jeremih, Young Thug & Sevyn)",4SzZq7O8bVDG4WsbBVYNzk,56,0.121,0.605,211799,0.676,0,C,0.321,-6.424,Major,0.0769,95.824,4-Apr,0.289
1,Jeremih,Imitate,3bTSIHFVorXxkPKykuABt6,59,0.158,0.879,206733,0.373,7.45E-05,A,0.0767,-9.174,Major,0.0629,108.031,4-Apr,0.524
1,Shoreline Mafia,Drip,1uc54B1KnXD77JtpIDsfBF,53,0.0131,0.699,117000,0.612,0,C,0.191,-10.633,Major,0.278,159.953,4-Apr,0.443
1,R.K.M & Ken-Y,Igual Que Ayer,2WHctubxf8LzrGr62cLz3d,65,0.0225,0.788,232560,0.735,0,A#,0.0427,-7.171,Minor,0.0433,94.004,4-Apr,0.399
1,Noname,Yesterday,3YelntUJuFb94u4VDS4EPc,56,0.488,0.464,189510,0.539,0.00022,F,0.063,-8.701,Major,0.394,173.661,4-Apr,0.473
1,Jay Prince,In The Morning,5z0u74IwEWVfWsf6PM1aCY,59,0.0316,0.791,212869,0.916,6.32E-06,E,0.0318,-4.364,Minor,0.0676,100.003,4-Apr,0.537
1,Nas,I Can,2NPxL1QqPrD1a7OLHjVcAP,61,0.103,0.837,253720,0.885,0,F#,0.0666,-3.914,Minor,0.182,95.313,4-Apr,0.694
1,Canserbero,Jeremías 17-5,1nSPlJY53DG3avK6UfpDpZ,68,0.157,0.644,318328,0.791,0,F,0.314,-4.587,Major,0.273,91.753,4-Apr,0.408
1,Eminem,Bad Meets Evil,7kQ0miyexmevMwUDqTomIN,56,0.0328,0.664,253067,0.903,0,B,0.863,-4.449,Minor,0.473,94.667,4-Apr,0.608
1,Lil Jon,Bend Ova,35x6JdLCr4VWWR5ShNoAWo,58,0.0143,0.855,226107,0.968,0.0025,C#,0.0988,-3.278,Major,0.157,103.005,4-Apr,0.798
1,Kevin Gates,Excuse Me,0RKdZIHvksNhYpyDs1fY3x,52,0.0837,0.827,276960,0.631,0,B,0.387,-7.39,Major,0.31,103.945,4-Apr,0.501
1,Casa De Leones,No Te Veo - Digital Single,40EDOraCqoiMf14TzODihf,60,0.0558,0.847,255987,0.873,3.21E-06,G#,0.325,-4.805,Minor,0.0804,116.007,4-Apr,0.966
1,Hi-Rez,3 Foot Tall,0AMg7Zy6l3JJ2kj1Q4L5JW,60,0.0592,0.832,229297,0.585,0,C#,0.112,-7.266,Minor,0.288,75.877,4-Apr,0.235
1,Webbie,Six 12's (feat. Mouse On Tha Track),4lzxZnxRLgyheIqHfJ4YRk,57,0.0276,0.667,241040,0.703,0,E,0.268,-5.347,Minor,0.152,85.476,4-Apr,0.518
1,Gorillaz,Sleeping Powder,5pE9vMyvVNOpZFutt6lyy4,59,0.174,0.722,166482,0.597,0.183,E,0.181,-5.964,Minor,0.0264,103.975,4-Apr,0.389
1,Gunna,Mind On A Milli (feat. Hoodrich Pablo Juan),5Z8RmbBjnmaF0iKWgyp27N,55,0.478,0.875,183650,0.54,2.12E-05,E,0.119,-8.182,Minor,0.0881,115,4-Apr,0.247
1,O.C.,Time's Up,3kCeMR9l6jNQCt8jWHCy2B,57,0.162,0.664,205613,0.621,0.0694,D,0.353,-6.521,Major,0.0671,89.566,4-Apr,0.489
1,Kid Cudi,My World,018Lv2nSK23HDJeqmvw1A8,52,0.725,0.659,243000,0.415,0.00323,F#,0.148,-10.06,Minor,0.0316,74.005,4-Apr,0.486
1,The Internet,Get Away,10SUWedx0zohs8M3OJpnA7,57,0.402,0.757,148707,0.485,0.619,A,0.193,-12.309,Major,0.0648,110.371,4-Apr,0.372
1,Ty Dolla $ign,Darkside (with Ty Dolla $ign & Future feat. Kiiara),14EgW52HVqnLHd30bgbPxg,60,0.0976,0.509,233248,0.631,0,G,0.058,-6.312,Minor,0.0566,154.359,4-Apr,0.157
1,Migos,Made Men,3XAWpSxJMPeIwxXc5g9en1,58,0.34,0.82,288024,0.724,0,F,0.23,-3.448,Major,0.0435,154.965,4-Apr,0.279
1,Isaiah Rashad,AA,66UI237YMw6AL6S72FGKND,53,0.0261,0.73,210061,0.512,0,D#,0.333,-10.408,Minor,0.0469,96.002,4-Apr,0.513
1,A Tribe Called Quest,Oh My God,6FI3RJ58Ztl0X1VtA6pVs9,55,0.0327,0.866,208840,0.698,0.0187,A#,0.108,-7.976,Minor,0.272,94.64,4-Apr,0.713
1,"Tyler, The Creator",Big Bag,1flloiRJOCenDSSjnuHGln,55,0.00608,0.675,85413,0.559,9.73E-05,A#,0.0843,-9.003,Minor,0.106,117.845,4-Apr,0.668
1,Young Nudy,Loaded Baked Potato,77Zycwm6EUtKE271Nms1uf,53,0.294,0.751,277055,0.87,0,D,0.0525,-5.088,Major,0.395,119.84,4-Apr,0.775
1,Tech N9ne,He's A Mental Giant,6RxBOcVOB3xzowxDBzTCVd,51,0.0208,0.603,234147,0.944,0,A,0.384,-4.086,Major,0.389,168.084,4-Apr,0.674
1,The-Dream,Code Blue,17YVl4TzNHQlHIyokvt1TD,60,0.0496,0.631,285067,0.559,4.69E-05,D,0.282,-7.041,Major,0.0302,126.908,4-Apr,0.167
1,Jibbs,Chain Hang Low,0tYPj0NYa7vjlJaqlRSnJb,58,0.0263,0.797,207587,0.586,5.44E-05,E,0.123,-6.98,Minor,0.269,157.151,4-Apr,0.768
1,DeJ Loaf,Me U & Hennessy,4TSDz7xZtxIXeKwiOuCe25,59,0.56,0.417,224972,0.551,0,D,0.129,-8.361,Major,0.272,86.848,4-Apr,0.216
1,Rae Sremmurd,Up Like Trump,2RUuKIHFHjk41E7YsJ9HNP,55,0.0351,0.826,193173,0.644,2.94E-06,C#,0.335,-3.032,Major,0.0465,133.08,4-Apr,0.229
1,2Pac,Ratha Be Ya N____,6EVKzzNM0ZhEvJTBk2SACX,61,0.204,0.733,253973,0.558,0,B,0.695,-5.56,Minor,0.278,84.577,4-Apr,0.566
1,21 Savage,Money Convo,54i1CQFlT3LeGdIVctDQp1,57,0.0392,0.821,213427,0.276,0.0233,C#,0.11,-10.556,Major,0.123,144.896,4-Apr,0.0569
1,Joey Bada$$,Righteous Minds,7dFGkZbmm6cVlI28bfMaWE,55,0.262,0.809,224043,0.638,0,G#,0.453,-5.646,Minor,0.28,94.893,4-Apr,0.608
